2024/04/19 13:52:41 1713502361.693      0 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:41 1713502361.694      0 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:41 1713502361.966      1 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:41 1713502361.967      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:41 1713502361.968      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.022      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.023      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.024      0 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.357      0 192.168.0.101 TCP_DENIED/403 3875 CONNECT prod1-fe-memex-api-ext.prod.aws.lifelock.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.727      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.730      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.733      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.734      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.735      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.798      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.806      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.809      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.812     89 192.168.0.101 TCP_REFRESH_UNMODIFIED/200 624 GET http://mobilesecuritycore-detection.norton.com/msc-detections/all/network/success.html - HIER_DIRECT/184.27.112.220 text/html
2024/04/19 13:52:42 1713502362.812     84 192.168.0.101 TCP_REFRESH_UNMODIFIED/200 624 GET http://mobilesecuritycore-detection.norton.com/msc-detections/all/network/success.html - HIER_DIRECT/184.27.112.220 text/html
2024/04/19 13:52:42 1713502362.812     81 192.168.0.101 TCP_REFRESH_UNMODIFIED/200 624 GET http://mobilesecuritycore-detection.norton.com/msc-detections/all/network/success.html - HIER_DIRECT/184.27.112.220 text/html
2024/04/19 13:52:42 1713502362.816     92 192.168.0.101 TCP_REFRESH_UNMODIFIED/200 624 GET http://mobilesecuritycore-detection.norton.com/msc-detections/all/network/success.html - HIER_DIRECT/184.27.112.220 text/html
2024/04/19 13:52:42 1713502362.817     92 192.168.0.101 TCP_MISS/200 812 GET http://mobilesecuritycore-detection.norton.com/msc-detections/all/network/about.html - HIER_DIRECT/184.27.112.220 text/html
2024/04/19 13:52:42 1713502362.830      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.866      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:42 1713502362.867     17 192.168.0.101 TCP_MISS/301 305 GET http://mobilesecuritycore-detection.norton.com/secure/welcome - HIER_DIRECT/184.27.112.220 -
2024/04/19 13:52:43 1713502363.111      1 192.168.0.101 TCP_DENIED/403 3718 CONNECT edge.surfeasy.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:43 1713502363.194      1 192.168.0.101 TCP_DENIED/403 3820 GET http://whatismyip.akamai.com/ - HIER_NONE/- text/html
2024/04/19 13:52:43 1713502363.500      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:43 1713502363.596      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:43 1713502363.719      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:44 1713502364.576      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:44 1713502364.691      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:44 1713502364.834      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.397      2 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.400      2 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.403      2 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.405      2 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.449      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.450      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.452      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.548      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.582      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:45 1713502365.790      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:48 1713502368.850      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:52:50 1713502370.939      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:52:51 1713502371.919      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.742      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.744      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.745      1 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.747      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.768      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.770      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.771      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.773      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.804      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.862      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.864      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:08 1713502388.944 240418 192.168.0.101 TCP_TUNNEL/200 9989 CONNECT android.clients.google.com:443 - HIER_DIRECT/142.250.207.14 -
2024/04/19 13:53:09 1713502389.511      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.332      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.334      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.335      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.337      1 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.359      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.360      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.361      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.387      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:13 1713502393.419      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:17 1713502397.025      2 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:17 1713502397.177      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:17 1713502397.211      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:19 1713502399.573      2 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:22 1713502402.455 240451 192.168.0.101 TCP_TUNNEL/200 997 CONNECT infinitedata-pa.googleapis.com:443 - HIER_DIRECT/2404:6800:4004:824::200a -
2024/04/19 13:53:23 1713502403.821      1 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:23 1713502403.823      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:23 1713502403.824      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:23 1713502403.825      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:23 1713502403.854      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:23 1713502403.855      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:23 1713502403.866      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.027      2 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.029      2 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.031      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.032      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.054      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.055      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:24 1713502404.056      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.650      2 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.913      2 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.916      2 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.918      2 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.951      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.969      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.973      3 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:29 1713502409.976      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.132      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.133      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.134      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.159      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.160      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.536      1 192.168.0.101 TCP_DENIED/403 3851 CONNECT q2xson-cdn-settings.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.538      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.539      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.540      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.565      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.566      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.567      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.864      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:30 1713502410.887      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:32 1713502412.675      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:32 1713502412.732      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:32 1713502412.762      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:36 1713502416.559      2 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:36 1713502416.585      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:36 1713502416.607      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:36 1713502416.820      1 192.168.0.101 TCP_DENIED/403 3815 CONNECT ssl.google-analytics.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:39 1713502419.738      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:44 1713502424.189      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:44 1713502424.245      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:44 1713502424.268      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:53:49 1713502429.825      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:59 1713502439.174      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:59 1713502439.175      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:59 1713502439.177      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:59 1713502439.210      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:59 1713502439.211      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:53:59 1713502439.913      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:04 1713502444.698 240515 192.168.0.101 TCP_TUNNEL/200 5670 CONNECT digitalassetlinks.googleapis.com:443 - HIER_DIRECT/2404:6800:4004:811::200a -
2024/04/19 13:54:09 1713502449.175 254674 192.168.0.101 TCP_TUNNEL/200 8391 CONNECT play.googleapis.com:443 - HIER_DIRECT/2404:6800:4004:80f::200a -
2024/04/19 13:54:09 1713502449.175 301183 192.168.0.101 TCP_TUNNEL/200 23957 CONNECT play-fe.googleapis.com:443 - HIER_DIRECT/2404:6800:4004:820::200e -
2024/04/19 13:54:09 1713502449.175 299302 192.168.0.101 TCP_TUNNEL/200 5959 CONNECT connectivitycheck.gstatic.com:443 - HIER_DIRECT/2404:6800:4004:810::2003 -
2024/04/19 13:54:12 1713502452.495      1 192.168.0.101 TCP_DENIED/403 3827 CONNECT filerep-replica.ff.avast.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:12 1713502452.760      1 192.168.0.101 TCP_DENIED/403 3827 CONNECT filerep-replica.ff.avast.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:12 1713502452.978      0 192.168.0.101 TCP_DENIED/403 3745 CONNECT privacy-score.ff.avast.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:22 1713502462.987   8803 192.168.0.101 TCP_TUNNEL/200 5341 CONNECT connectivitycheck.gstatic.com:443 - HIER_DIRECT/2404:6800:4004:828::2003 -
2024/04/19 13:54:23 1713502463.674      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.365      1 192.168.0.101 TCP_DENIED/403 3848 CONNECT q2xson-conversions.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.366      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.368      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT q2xson-inapps.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.369      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.371      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.372      1 192.168.0.101 TCP_DENIED/403 3839 CONNECT q2xson-launches.appsflyersdk.com:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.396      1 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:54:29 1713502469.423      0 192.168.0.101 TCP_DENIED/403 3812 CONNECT sdk-api-v1.singular.net:443 - HIER_NONE/- text/html
2024/04/19 13:54:33 1713502473.758      1 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 13:54:34 1713502474.821      1 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 13:54:44 1713502484.955      1 192.168.0.101 TCP_DENIED/403 3800 CONNECT app-measurement.com:443 - HIER_NONE/- text/html
2024/04/19 13:55:04 1713502504.714      1 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 13:55:05 1713502505.781      1 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 13:55:36 1713502536.976      0 192.168.0.101 TCP_DENIED/403 3815 CONNECT ssl.google-analytics.com:443 - HIER_NONE/- text/html
2024/04/19 13:56:15 1713502575.904      0 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 13:56:16 1713502576.942      0 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 13:56:58 1713502618.640      0 192.168.0.101 TCP_DENIED/403 3833 CONNECT resolver.msg.global.xiaomi.net:443 - HIER_NONE/- text/html
2024/04/19 13:56:58 1713502618.731     64 192.168.0.101 TCP_DENIED/403 3785 CONNECT 47.241.174.254:443 - HIER_NONE/- text/html
2024/04/19 13:57:08 1713502628.791     16 192.168.0.101 TCP_DENIED/403 3779 CONNECT 47.241.56.51:443 - HIER_NONE/- text/html
2024/04/19 13:57:18 1713502638.934      1 192.168.0.101 TCP_DENIED/403 3833 CONNECT resolver.msg.global.xiaomi.net:443 - HIER_NONE/- text/html
2024/04/19 13:57:29 1713502649.257   5832 192.168.0.101 TCP_TUNNEL/200 6533 CONNECT sers-api.norton.com:443 - HIER_DIRECT/104.211.57.196 -
2024/04/19 13:57:31 1713502651.676 240542 192.168.0.101 TCP_TUNNEL/200 200546 CONNECT play.google.com:443 - HIER_DIRECT/2404:6800:4004:825::200e -
2024/04/19 13:57:37 1713502657.038      0 192.168.0.101 TCP_DENIED/403 3815 CONNECT ssl.google-analytics.com:443 - HIER_NONE/- text/html
2024/04/19 13:57:42 1713502662.973 300124 192.168.0.101 TCP_TUNNEL/200 6706 CONNECT mobilesecuritycore-detection.norton.com:443 - HIER_DIRECT/184.27.112.220 -
2024/04/19 13:57:55 1713502675.299  30829 192.168.0.101 TCP_TUNNEL/200 5173 CONNECT nag.norton.com:443 - HIER_DIRECT/40.121.131.160 -
2024/04/19 13:59:37 1713502777.097      0 192.168.0.101 TCP_DENIED/403 3815 CONNECT ssl.google-analytics.com:443 - HIER_NONE/- text/html
2024/04/19 14:01:11 1713502871.399      1 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 14:01:12 1713502872.436      0 192.168.0.101 TCP_DENIED/403 3803 CONNECT ams.honzik.avcdn.net:443 - HIER_NONE/- text/html
2024/04/19 14:04:08 1713503048.620      1 192.168.0.101 TCP_DENIED/403 3815 CONNECT ssl.google-analytics.com:443 - HIER_NONE/- text/html
